mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,zcr,rmse,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,mel_0,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tempo,label
-270.9627686,99.86396027,-4.789964676,8.942294121,3.205593824,-1.055089474,1.537416101,-3.243402481,-7.658678532,3.189555883,-4.96060133,-0.931824803,2.015188932,0.11348574,0.048070077,2218.603378,2320.787137,4489.232281,16.09629325,14.23450278,17.91398907,17.72344337,18.22309319,19.5508185,16.86923492,0.354505599,0.422916293,0.384521544,0.404443204,0.342971951,0.280694604,0.266817361,0.296970576,0.354801476,0.355966806,0.41860196,0.337034583,4.372350693,4.391539574,1.983869672,1.049985647,0.654670119,0.301466107,0.176290363,0.075945958,0.093739167,0.036109958,0.008789141,0.004373209,0.009589167,-0.043279013,-0.020805127,0.006784891,0.028646433,0.010308213,-0.013478727,123.046875,dialogues
-144.7330627,83.48018646,-0.38977778,9.377008438,-1.893112421,-3.965646744,-0.579363704,-10.75961971,-8.024406433,-5.559461594,-3.712120533,-5.022435188,-2.519641161,0.119917944,0.118408941,2600.397616,2638.301778,5359.849184,19.36459976,15.34666712,17.30355103,16.82884321,18.18492556,19.26311162,17.84959881,0.363146871,0.359374464,0.370240122,0.388191998,0.399481922,0.355992198,0.340408087,0.340444207,0.323980421,0.335330337,0.35428834,0.389393866,20.7881813,15.50798702,6.461436272,2.732710123,2.166199446,1.24671483,0.594608963,0.368422627,0.272337675,0.160411328,0.082674481,0.05474145,0.05605026,0.001076142,-0.00495822,0.020563695,0.005158216,0.003973325,-0.002493432,99.38401442,dialogues
-164.7562866,110.3610153,-33.95823288,19.50631905,-1.106083155,-9.353461266,5.62212801,-8.924358368,-9.575029373,4.214229107,-1.827097058,-3.815615416,2.085606575,0.092591783,0.127047002,1847.645329,1863.566355,3502.05528,18.3199408,16.6266533,18.48911735,16.95543898,17.79579209,22.85510566,16.66743012,0.340045929,0.34750104,0.356074482,0.348638594,0.389215827,0.369541645,0.349890321,0.346942127,0.337844431,0.335636348,0.342258871,0.37125054,15.21602726,15.04795361,11.62316036,4.747014999,4.483045578,3.035347462,1.252979755,0.831961274,0.824462831,0.23027502,0.031938586,0.01155853,0.006153324,0.026031878,-0.01915781,0.008946869,0.02096943,0.005854367,-0.012208209,107.6660156,dialogues
-59.04667664,70.94655609,-0.902470589,16.96824265,4.627574444,3.873866081,0.711740732,-1.818596005,-4.199394226,-2.50913167,-0.933377683,-1.182274938,0.435611486,0.132878852,0.183249101,2855.118865,2735.0117,6004.743664,16.71317369,15.10946511,17.94718227,16.67507236,17.63999783,18.94986915,16.81291665,0.371236354,0.403384626,0.514226913,0.409002423,0.368039191,0.331412554,0.308871895,0.315786421,0.348610729,0.457970321,0.377931207,0.339766741,36.04661942,22.60050201,10.33099174,4.706463814,4.298842907,3.335321903,1.960989118,1.32501924,0.82615006,0.649689257,0.350751013,0.205313101,0.128561705,0.076710933,0.03713243,-0.028658401,-0.05736581,-0.01585359,0.003307836,123.046875,dialogues
-227.8153839,97.18767548,12.38506222,10.2279911,6.471580029,-6.57373333,-2.376605272,-9.951785088,-8.7653265,-5.010340214,-7.576989174,-7.79066515,-5.237798214,0.086446654,0.072790593,2196.499288,2614.244683,4771.198131,19.60761623,16.13671316,19.13247344,18.32615454,18.98866445,19.9593686,17.55436023,0.26494056,0.314598203,0.262450516,0.245993853,0.257050037,0.301674277,0.381251037,0.272940516,0.281476557,0.296397388,0.347780168,0.333040178,10.80884457,7.675254822,2.467961073,1.227566361,0.632841766,0.469385952,0.189778373,0.104663916,0.070808887,0.041601744,0.014177467,0.014803739,0.017759975,-0.040505109,-0.060752445,-0.036798433,-0.066761746,-0.008170635,0.005915764,123.046875,dialogues
-165.4457703,110.2530746,9.118857384,31.4164753,6.452955246,6.514864922,5.60784483,-1.491613746,-0.180614948,0.185632527,-2.780091047,1.790419817,0.281627744,0.067805731,0.142918557,1643.714817,2006.553909,3411.235611,17.96512209,14.03601827,16.8480265,16.40926744,17.64730394,19.10876823,17.10637185,0.444151759,0.476714969,0.465357155,0.490640819,0.402798682,0.401320994,0.406764388,0.388610035,0.400560349,0.39429149,0.438017249,0.414337575,35.14332962,12.41425323,4.834521294,1.824394226,1.184707165,0.77298528,0.473997831,0.289922625,0.216107115,0.141265064,0.050097503,0.025056764,0.015700966,-0.030541991,0.011317546,0.006003314,-0.00893909,-0.000724843,0.015957843,117.4538352,dialogues
-335.7791138,110.7638702,13.57060909,21.97894859,11.2367878,4.290525436,3.564138174,2.823405981,0.106106408,1.024102569,-2.659590244,-1.530825734,0.504080057,0.066877775,0.029732313,1653.572912,2092.709089,3332.429086,18.08380352,14.78777582,17.85836938,17.61257671,18.40846972,18.41128612,16.64429513,0.381945878,0.363214314,0.432992071,0.369498998,0.367338985,0.361435086,0.33865723,0.382284403,0.414935529,0.500119627,0.43790561,0.371976942,2.171349764,0.499348134,0.165371969,0.068835452,0.044878624,0.027742296,0.019177204,0.012437749,0.008034878,0.004580919,0.001964661,0.00158505,0.000989807,0.04624458,0.058766856,-0.045199429,-0.050480503,0.005519434,-0.003460073,123.046875,dialogues
-118.1087952,112.7741394,-0.899250805,17.41310501,7.747763157,4.383453369,-0.130472317,4.030334949,-5.504092216,3.816665411,0.847607672,3.09326458,3.050292253,0.073147321,0.148427978,1838.604113,2206.27047,3824.748401,18.95161507,14.31099194,17.70027514,16.62402915,17.32367164,17.61072889,15.95627005,0.50713408,0.394990027,0.407379031,0.416263461,0.41351983,0.390167534,0.373188108,0.462750256,0.378454208,0.367661715,0.403490901,0.419596344,23.3958931,18.50666046,8.821769714,3.42254281,2.857008696,1.596054316,0.809459984,0.507856309,0.211210176,0.1009546,0.05683165,0.060585279,0.030250691,-0.012027764,0.104538527,0.027222281,0.080608341,0.009377963,0.026341459,123.046875,dialogues
-288.8531494,98.18784332,-1.539967537,17.37232208,14.53353119,7.778421402,3.765161514,1.607804537,-3.89740324,1.09314847,2.680668354,1.23272717,1.765534401,0.068973669,0.038722362,1807.478199,2145.120431,3704.626701,19.30808084,15.60040052,18.09598623,17.51814229,18.08107049,18.01939675,15.94549169,0.322177649,0.329733849,0.373849005,0.416438609,0.520031214,0.410418749,0.34174481,0.325695306,0.322694093,0.35865882,0.368821174,0.369556338,2.149569988,0.895028591,0.357249826,0.190732703,0.223874226,0.201716557,0.092375025,0.046121188,0.022091923,0.007538068,0.003562527,0.002701645,0.001830932,0.085716467,-0.045295491,0.014444307,0.06965453,0.024572105,-0.025575896,123.046875,dialogues
-316.5383606,100.9005203,10.9145422,11.69197941,11.15594864,6.015882492,2.27596879,2.684674025,-0.559562624,1.226487994,3.99892211,4.00535059,2.776444912,0.071749283,0.021659082,1934.571774,2446.831014,4338.400781,17.02077266,13.01849818,16.34031326,16.01280962,16.89701563,17.01606794,15.92813209,0.450720072,0.424757719,0.517990172,0.45036903,0.446401536,0.446747303,0.404727608,0.405985147,0.430285275,0.489524364,0.452755302,0.42715624,0.792967498,0.362755775,0.156775013,0.066665247,0.05885794,0.027602006,0.011834363,0.006521564,0.00316118,0.001852348,0.001319719,0.000977396,0.000680526,0.038676327,0.045442573,-0.051210507,-0.04498923,-0.020114701,-0.004368028,129.1992188,dialogues
-276.2714539,101.890831,-4.687063217,8.068229675,3.047703981,-0.408328682,1.787895918,-3.135926723,-7.116628647,3.297094345,-4.644343853,-0.748648524,2.263593674,0.107215013,0.046208929,2174.153856,2336.284302,4453.659852,15.9185323,14.11330787,17.97505938,17.91342939,18.32336766,19.46685525,16.94180361,0.320169926,0.42694822,0.388439596,0.402962595,0.367242485,0.299083173,0.260231525,0.26697135,0.333331734,0.347382456,0.417968601,0.37627238,4.233320236,4.259543896,1.932571054,1.02069962,0.634060442,0.290537417,0.170207798,0.073226854,0.090397336,0.034775216,0.008222058,0.003596071,0.003365878,-0.045931613,-0.022129508,0.005747731,0.028560804,0.01120305,-0.013957481,129.1992188,dialogues
-330.5573425,119.4266281,-13.16119862,5.763824463,6.01235342,4.342563152,-2.235803604,-2.587721825,-9.647942543,-0.449969918,2.10944128,-1.189963341,1.904980421,0.083952967,0.024215739,1794.426564,2086.700428,3481.249063,17.65919689,13.84282808,16.60924191,15.63115364,18.07720317,18.79251454,17.2732038,0.419115722,0.400854319,0.40309605,0.412457019,0.41400677,0.43023473,0.43940416,0.482091159,0.44757548,0.404352605,0.424662113,0.441562384,0.604664683,1.182118773,0.638291419,0.184871703,0.214990258,0.131043836,0.030877203,0.01714905,0.005219445,0.001690829,0.001003655,0.000861363,0.000309066,-0.003733777,-0.025870999,0.015841507,-0.039860258,-0.003556978,0.006100088,112.3471467,dialogues
-260.8860168,73.44237518,0.564648569,18.62436295,10.48834515,3.156883955,5.565290928,2.793948412,1.908654928,3.383392572,-0.904235125,0.714951873,1.36378336,0.065446363,0.07199046,1687.484767,1913.985762,3525.748896,16.81947676,14.79612772,16.34620478,16.22774565,17.7225963,18.19416455,15.72045358,0.349605799,0.329629898,0.340237737,0.285918713,0.289078593,0.307998627,0.30701521,0.359349936,0.354885697,0.376240373,0.376019478,0.337985843,10.33951759,5.617773056,2.549497843,1.399901986,0.913000107,0.588237584,0.362700075,0.227719426,0.120526388,0.060391292,0.01760646,0.011392315,0.008752036,0.008599317,0.027807916,0.005007199,0.001387556,0.001522421,-0.011056419,117.4538352,dialogues
-72.7063446,77.31254578,6.73855114,15.79681683,2.594224691,8.358922005,1.24136281,6.595552921,2.661290646,4.014471531,4.8577981,4.898509502,3.548005104,0.090310885,0.186822891,2520.478431,2708.45763,5672.864048,21.04908911,13.64142155,17.74846103,17.24155059,18.39159276,16.96261675,15.54088262,0.343029201,0.462254584,0.453112692,0.367722392,0.42838344,0.396983117,0.4673011,0.405354172,0.404471278,0.365360618,0.352492034,0.401505083,34.25855255,13.28227043,11.99365234,5.358018875,3.631271124,2.110893488,1.267483592,0.784246206,0.420041651,0.285139829,0.180369005,0.110672891,0.063788287,0.024666644,-0.043321977,-0.0120439,-0.071376434,-0.001032198,0.002223552,143.5546875,songs
-137.8727722,100.9099426,-9.760313034,2.926866055,0.810413301,-8.130188942,-8.152395248,-1.690716624,-2.148139954,1.83839035,-6.249272346,-3.689177752,-3.836988688,0.074994533,0.148061514,1869.668085,2169.191554,3802.218788,18.17078171,17.9943389,21.40607147,20.76597972,20.61910847,18.9739297,16.74371085,0.29948166,0.406762391,0.200426579,0.289154738,0.216409504,0.387645304,0.284217417,0.1719217,0.271621913,0.184577584,0.239233643,0.156447098,22.86415482,15.56398964,19.48305702,9.28370285,3.37655592,2.055212736,1.364234924,0.506413221,0.230034307,0.104992144,0.047004286,0.034652796,0.027271632,-0.253785298,-0.029380712,-0.138163734,-0.038593588,0.043472099,-0.011615293,151.9990809,songs
-173.0065613,93.55762482,11.38134003,12.40475559,7.066522121,1.546848655,-1.664328456,-1.74828136,0.326771408,-1.639561534,-3.13330698,0.594732523,-2.911501884,0.062451454,0.143754974,1761.322707,2252.205961,3884.955637,19.99305919,16.67608089,19.88339547,18.82072926,18.95010069,18.15179164,15.51304893,0.302090764,0.282340765,0.414786339,0.266794622,0.256006956,0.294518292,0.300239146,0.430353522,0.302765101,0.368763655,0.354666322,0.258518666,35.23135376,12.63470554,9.22390461,3.696099281,1.973665357,1.31352973,0.629752636,0.315616161,0.122443311,0.102039881,0.033912148,0.024512278,0.016221583,0.046773781,0.132144177,0.043359383,-0.065125004,0.019612981,-0.00685609,143.5546875,songs
-168.5877228,104.1314011,21.9594574,14.666049,12.70550251,2.001126289,-0.061715174,-3.654573202,-1.967971325,-2.645435333,0.137218088,-4.385942459,-3.991230726,0.068542896,0.12057665,2010.343883,2676.401881,4625.58802,20.23253504,17.92742328,21.82104656,20.92494965,20.15892627,18.3569883,16.11826553,0.179655194,0.139597967,0.127375498,0.244447753,0.360858083,0.215038702,0.294127166,0.207565337,0.322721064,0.244244769,0.221021697,0.379549831,20.09109306,12.09631443,7.973709106,2.741784573,1.413791299,1.46773386,0.350156724,0.099119104,0.049246442,0.039407458,0.019873628,0.016301295,0.014867564,0.080892168,-0.249231624,0.086893431,0.123676509,-0.022516542,-0.018029298,143.5546875,songs
-82.61050415,84.07843781,24.9108963,9.582368851,10.27792168,-0.154580086,-1.338556409,-2.927845716,2.629182816,3.455874443,-0.774984717,0.581374109,2.135626554,0.089511732,0.189807236,2659.859704,3095.057584,6522.732374,19.14016917,16.72708219,20.7943091,20.01681332,19.53770635,17.79262695,16.01209117,0.336065233,0.250372469,0.231430367,0.254700869,0.256231517,0.384084582,0.248265967,0.421088606,0.379456162,0.231175676,0.286787242,0.232368529,38.45992279,31.00190735,14.27089214,6.107065201,2.143472195,1.301260948,0.793622077,0.339267224,0.225945115,0.126801804,0.081645891,0.084800951,0.086742863,-0.103669474,0.096925732,-0.018174236,0.027678913,0.016150142,-0.02274216,112.3471467,songs
-146.4827118,109.2360916,2.934118986,20.16036034,9.234273911,0.584780574,6.073715687,0.845397413,3.049320459,-8.076891899,-2.391130209,-2.95070529,-4.502071857,0.076470122,0.110523902,2003.618066,2444.447733,4293.495729,22.52020731,17.60467741,20.85593117,21.43984952,20.33224562,18.99794636,16.41913199,0.31890586,0.246463612,0.472300917,0.371415645,0.287966907,0.417497396,0.223443881,0.295808941,0.166963413,0.346074104,0.53039813,0.251796454,18.12123299,5.728991508,3.628365755,2.657751322,1.137175798,0.587813735,0.425503165,0.37634024,0.149051607,0.084331639,0.03888876,0.022685511,0.0161168,-0.106801164,0.321107973,0.054779421,-0.158403431,0.019306279,0.002054482,135.9991776,songs
-201.8397522,91.04542542,32.56707382,18.16638184,3.927459717,9.866402626,2.815324783,0.266950369,-1.455551028,2.031009912,0.503572047,-2.401115179,2.153623343,0.072603112,0.083143786,2234.894641,2790.304731,5354.477131,18.47546006,16.12025113,21.08556937,20.65573556,19.5277385,19.14816316,17.16675783,0.395403355,0.239898324,0.278728157,0.269700944,0.392935544,0.28399688,0.262457162,0.338120818,0.306246877,0.443142027,0.287926197,0.391498804,10.88266182,3.799754143,1.61736989,0.486833155,0.270733714,0.254080564,0.072682291,0.038123418,0.02704845,0.019434731,0.016253544,0.013667752,0.00625105,0.172582413,0.018511331,-0.037928474,0.072254106,0.004674616,0.024865417,92.28515625,songs
-138.5940247,126.5245209,21.02163506,16.6835289,17.63095665,2.334353924,7.21358633,-1.207269549,-1.59771359,2.582463741,-0.607481301,0.684096098,0.824066341,0.053911513,0.189332709,1579.165182,2326.230104,3339.175349,21.51840111,18.22775612,22.69651766,22.01225013,21.6804596,20.56266783,17.90827875,0.234120458,0.173384428,0.287607729,0.37048924,0.226575464,0.326055229,0.249966025,0.333413571,0.241151124,0.235241279,0.351802856,0.210639551,49.78600311,26.73099709,11.27145481,4.736615658,2.661160946,1.428468466,0.485994458,0.242415592,0.138635352,0.066332735,0.022086278,0.016801853,0.015368911,-0.183705293,0.21328054,0.042978917,-0.022054831,-0.007932385,-0.007287804,117.4538352,songs
-79.73888397,77.95320129,26.73215103,19.75534439,11.08684921,7.319211006,9.716620445,6.673539162,0.870962262,3.43898797,1.582100153,0.512420833,5.339037895,0.083458225,0.215587661,2608.691204,3031.118346,6357.727049,20.4354431,16.80983112,22.51008127,21.06187112,19.30907818,18.2295607,15.93250769,0.284221709,0.227471098,0.391031712,0.279349446,0.198819995,0.23685655,0.219266057,0.344267219,0.232510358,0.287607223,0.298921376,0.22010228,50.52507782,32.42262268,13.63882732,6.716675282,4.393591881,1.32690239,0.704749644,0.480884641,0.426970363,0.231304079,0.130121157,0.114824861,0.100806236,0.056595048,0.173166105,0.107817864,-0.046558352,0.013451174,-3.65E-05,107.6660156,songs
-118.9081726,87.41773987,14.94802284,8.922231674,0.698928714,-2.262794018,-1.274007559,-8.423326492,-5.880347252,-2.709282398,-6.596338749,-4.740636349,-5.290412426,0.099348534,0.136118382,2466.004497,2800.784367,5648.528847,18.86048162,16.52161127,21.58594116,21.95656958,20.92804723,19.89268493,17.29286574,0.416720331,0.221294031,0.173128083,0.251347452,0.234095588,0.431089938,0.230636805,0.360160291,0.292094469,0.18036972,0.250146806,0.220527917,18.03136253,14.89396286,11.41152859,4.860751152,3.296506882,2.524531841,0.775680363,0.35379076,0.268868417,0.215246648,0.077585645,0.04713181,0.043631174,-0.036713182,0.12439409,0.033606452,0.077221406,0.000898586,0.008678906,123.046875,songs
-167.8527985,131.9568024,6.034775734,9.806905746,9.652495384,-3.983189344,5.786956787,-0.395574152,0.147034988,1.811373949,-3.330280781,0.288595557,-1.001096964,0.063863817,0.15372555,1559.790502,2083.356106,2942.541111,20.39670921,14.82908265,18.45437669,20.17102675,20.59811039,20.32737369,16.72372961,0.21232672,0.305056274,0.241262808,0.284631044,0.35277918,0.328706801,0.537564576,0.335218996,0.445724905,0.385651916,0.256005168,0.267445743,28.34148216,17.44497108,7.568875313,5.51856184,3.31283021,1.751265287,0.531968534,0.154920727,0.07766436,0.030725362,0.006577321,0.00443911,0.004652495,0.043873837,-0.134254474,0.008702443,0.060782687,0.000441214,-0.013092808,107.6660156,songs
-114.1462021,79.03961182,8.46048069,14.34956551,6.246930122,-2.738390446,-0.814474344,1.098201752,-4.291086197,-0.474824309,-4.324308395,-5.828145027,0.056500502,0.108602892,0.11642877,2734.863005,2870.856849,6069.964717,19.62760915,16.86378867,20.70149144,19.09262753,18.31822537,17.80939008,15.94569996,0.255895257,0.292348504,0.240899414,0.363244295,0.229083508,0.197089583,0.287745118,0.28924641,0.460036188,0.297604918,0.372581393,0.398248732,16.60459137,10.85644531,4.530999184,2.09968257,1.198263407,0.638433397,0.548997641,0.323424697,0.234171808,0.118278131,0.096835904,0.082085937,0.067693003,-0.106619469,-0.064283205,0.085680992,0.027139485,-0.022735207,-0.024820443,129.1992188,songs
-139.9339905,118.6966553,5.901437283,17.52746773,12.31489086,1.31708765,-1.615245938,0.693279266,-6.384955883,3.127543211,-1.649370432,-2.849808693,-5.376526833,0.05957302,0.148591742,1559.914518,2148.957434,3111.976904,20.70450638,16.91315608,20.8677691,21.08382267,21.53540668,20.28332075,18.24068786,0.239612594,0.408902466,0.184652939,0.189872265,0.1566993,0.388641566,0.590957582,0.280711204,0.377318621,0.236649349,0.321634412,0.235827729,29.88242912,12.82474899,8.239340782,3.9898386,2.338383198,1.734749436,0.674683213,0.332509816,0.141395897,0.042019323,0.011610726,0.011747388,0.007607539,-0.145978406,-0.214896238,-0.078555517,-0.101822004,-0.003804988,0.026683937,129.1992188,songs
-155.6644592,86.72136688,7.05997467,27.42838478,15.68904018,1.506628633,-0.045420889,3.857866526,-3.404702187,-2.164034843,2.203236818,1.394227505,1.763382435,0.079011053,0.1246031,2230.677221,2609.6946,4990.745427,19.57978439,15.93681132,19.70152233,19.61063206,18.62157069,18.57571119,16.7180584,0.256675273,0.248566508,0.334625632,0.301673532,0.468086809,0.263739318,0.294326067,0.295726836,0.264607072,0.336277217,0.282822669,0.369650304,21.95803833,11.7726984,4.188175678,1.36555779,0.966480076,0.745427072,0.552304268,0.339634269,0.146351144,0.05191597,0.029346349,0.021136411,0.015672529,0.115643259,-0.026183488,0.030941852,-0.038984096,0.029260721,-0.018676175,123.046875,songs
-120.5503616,78.93852234,34.48100662,27.10378075,15.73351002,3.416837931,7.211744308,0.380149633,-1.627744317,-0.328947604,-1.895505309,-2.53979373,-1.570389271,0.079162478,0.158716694,2588.037105,3039.65128,6368.256779,19.05746411,17.24416333,21.09023452,20.02405082,18.91542643,18.11253404,16.18847252,0.239505246,0.238872096,0.359681904,0.237303689,0.301043153,0.374447137,0.27776441,0.356413871,0.304167956,0.406346351,0.244531259,0.178460509,38.10089111,15.40757179,5.640686035,1.67180264,1.087770104,0.62925905,0.451171815,0.32824868,0.329018712,0.171929568,0.078881495,0.066083953,0.072896697,0.141669997,0.118366716,-0.085607027,-0.032742215,-0.014294568,-0.004408683,112.3471467,songs
-210.7841339,112.1930618,18.19851112,22.14594841,16.91322899,2.829044819,7.249780178,-0.057407606,2.031283855,1.542132735,-4.375647545,-2.671606541,-3.840331078,0.063136668,0.080183886,1801.854033,2475.682736,3882.49554,17.73399185,16.06580546,20.93033232,20.35295902,19.87177846,19.32270797,16.30081145,0.293620944,0.293277919,0.472268224,0.310542941,0.244981825,0.202672988,0.336204797,0.365941942,0.248889953,0.323004514,0.248405814,0.364135265,8.250013351,3.639045715,1.754414439,1.545452714,0.498513579,0.322845787,0.203826651,0.076206118,0.049665548,0.021455251,0.006148486,0.003621842,0.003757194,0.211006446,0.013173641,0.037117028,-0.13126447,-0.021453898,-0.032903738,107.6660156,songs
-31.26506424,87.29540253,-3.673956156,16.54296303,12.52135754,10.23372746,6.050568104,4.904845715,0.61498636,3.442753553,2.382322073,4.99684,3.769374132,0.086011255,0.279007494,2323.499634,2628.419947,5104.519194,17.2818147,13.08443004,15.54851229,15.85108153,17.03081849,16.62900939,15.07501364,0.52000618,0.467804223,0.562371731,0.55327332,0.492826074,0.482980788,0.41298452,0.44635722,0.399437904,0.434539795,0.459546983,0.456951141,78.86921692,16.75481415,10.21258545,7.091362,10.43727207,8.131690979,3.977282047,1.911114693,0.932963431,0.460473537,0.202467531,0.145314276,0.101225495,-0.008104769,0.028927207,0.00296417,0.020496799,0.012954229,-0.002314832,89.10290948,songs
-165.645813,84.67520142,-14.87862682,10.8746891,1.875521541,3.157416821,-0.359206498,-0.518341243,-0.795169294,1.277110457,1.038352847,0.335698009,-0.391267627,0.150732087,0.114151798,2653.050353,2492.654905,5123.784713,16.90679307,13.63368513,16.01081879,15.74306881,16.93725628,16.77257727,15.21492762,0.480418921,0.484861761,0.483691216,0.466805786,0.521198153,0.458464533,0.453061491,0.477242887,0.488167048,0.52826488,0.458697587,0.455876827,19.71258736,5.588960171,4.87608099,3.1084342,2.443414211,1.924658418,0.81908673,0.386067927,0.208997965,0.109442502,0.038213316,0.019616809,0.009212133,0.007951108,0.014506611,-0.017207747,0.013996862,0.005835207,-0.003589146,95.703125,songs
-81.46672058,82.13066101,9.043312073,15.13169575,13.51048374,14.85991955,19.2871151,8.464223862,5.889920712,4.776936531,2.348667622,2.9112041,4.466955185,0.070312435,0.271883637,2300.975346,2777.960299,5283.976509,20.75798022,15.73912212,16.97874667,18.18321933,17.19439772,17.01425019,14.90802522,0.456858099,0.523028016,0.467131048,0.431636333,0.448758721,0.437677711,0.481713235,0.444388598,0.468142748,0.466775924,0.509831786,0.576613724,84.73610687,8.027208328,4.304499149,6.355623245,5.263010979,2.198971748,1.025416613,0.539195776,0.460243106,0.241933972,0.172820851,0.13718158,0.099155582,0.034882135,-0.048110263,0.065432643,-0.061396171,0.024088136,-0.012231448,129.1992188,songs
-54.49940872,89.4317627,2.956781149,16.73211288,-2.881199598,5.507091045,-3.194065094,-2.328263044,-3.036643267,1.218690276,0.605998099,-1.158414841,-2.305426359,0.100939661,0.195517197,2443.128472,2582.193342,5211.031656,18.17963667,12.42822411,16.59716258,16.43205894,16.92557515,16.39351827,15.83271381,0.390392303,0.406242698,0.429639757,0.460451812,0.475798488,0.466472715,0.38955909,0.392710775,0.426573455,0.411360115,0.402425706,0.39022705,38.81893539,21.75466728,23.24076271,8.140695572,4.435538769,3.343430281,1.352266669,0.826449573,0.632185757,0.511514246,0.3056283,0.170164958,0.087473236,-0.033990379,-0.025104561,-0.024309239,0.055924014,-0.021608831,-0.009290485,172.265625,songs
20.64359283,85.69731903,17.59184456,-1.775013328,5.274955273,-5.306714058,-3.176458597,-2.874150276,-1.305599213,-0.694881558,-2.256282091,-0.792328835,-1.680579424,0.115486991,0.391845584,2835.577315,3082.250181,6799.173212,16.52627779,14.03681754,17.35699108,17.47953141,18.52034841,16.58646876,15.11027722,0.315758735,0.300764561,0.383001775,0.374379694,0.603225648,0.335531414,0.241426632,0.279624164,0.302781641,0.390714288,0.257770419,0.315377355,165.600235,127.1359406,111.6510773,29.30702782,14.56681919,9.355093002,5.960116386,3.404651642,1.505254745,0.99600035,0.59364754,0.691476643,0.939497411,0.151728159,-0.000286293,-0.052999673,0.088405575,0.010380301,-0.001201115,123.046875,songs
-135.3612976,103.654274,10.71105766,9.926437378,4.759358883,1.277755976,-8.504816055,-3.091744184,-4.592824459,-0.934749365,-1.898358107,1.095313787,3.353860617,0.069486739,0.172551796,1981.305718,2439.734837,4413.656238,18.02026849,16.81986012,20.88254944,18.87722811,19.34937257,18.23230938,16.76690827,0.295307308,0.241271332,0.377680182,0.278895378,0.230153829,0.260967791,0.241393626,0.354314923,0.273089707,0.386860996,0.365460396,0.236028478,33.03134918,38.61856842,15.40051079,4.771336555,1.981552601,0.909241498,0.624027252,0.231771603,0.112470776,0.074042194,0.059571311,0.057322875,0.02799998,0.053062623,0.147081711,0.034033479,-0.055766787,0.018379517,0.011433341,99.38401442,songs
-141.6075897,105.8307495,1.18807137,14.40347672,10.36504364,2.52651453,-0.819415331,3.997019291,-5.236617088,6.466230869,0.387583643,-1.092904806,-0.843661249,0.066045114,0.18989116,1796.520936,2173.192769,3887.821041,20.03707607,15.43063471,18.85481599,18.69086305,19.27515687,19.34297303,16.99858423,0.38306728,0.332520992,0.47350347,0.344814092,0.346092373,0.381295264,0.361430347,0.513232768,0.382839561,0.464131087,0.402648151,0.311446577,50.18661499,15.42725468,11.0187645,3.535871983,2.445397377,2.186779737,0.879290402,0.613864303,0.299891233,0.089623578,0.060736701,0.082471766,0.041389268,0.083551642,0.125241512,-0.001685561,-0.071968813,0.000989936,0.013699462,99.38401442,songs
-181.5347595,96.49100494,27.98165512,14.04168606,6.844780445,3.127336979,0.98101002,2.118604183,-4.238654613,3.719360352,-2.335828781,-0.918424249,-3.261423111,0.067474318,0.092344671,2140.389179,2762.972596,5279.365068,19.11226609,15.65066714,19.82521137,18.74962949,18.2625924,17.74236999,16.23904551,0.256982684,0.223114789,0.298354447,0.232745618,0.251555115,0.350462973,0.303099334,0.445520222,0.329443306,0.445049584,0.383737952,0.227999717,12.86203671,4.908083439,3.31622076,1.802591801,0.345749795,0.247935608,0.108933851,0.073996216,0.046625432,0.023562878,0.014476731,0.014337394,0.009224429,0.020304678,0.126076519,-0.008230391,-0.050913043,0.008255932,-0.002304772,112.3471467,songs
-187.0632019,87.54141235,17.07228088,31.08085442,13.46793079,6.284196854,3.296115637,-3.104696751,2.688516617,3.63515234,-0.025996232,3.186979771,-4.675708771,0.074307597,0.117324248,2071.851206,2510.924365,4595.773705,21.12490817,17.05921814,21.70896477,20.17257252,20.78464211,20.2441108,17.10909653,0.253264368,0.35134095,0.297379524,0.430817395,0.447071999,0.304769605,0.307278186,0.290275902,0.428422242,0.309636474,0.239932165,0.300367981,22.14512634,5.275063992,4.211171627,1.020382047,0.748187959,0.928347886,0.407330036,0.165274695,0.11128512,0.158961609,0.042200174,0.019743968,0.0201426,-0.04749049,-0.084417917,0.01854297,0.08176245,-0.002844693,-0.004650614,107.6660156,songs
